=========================================
  Date:        9/21/2022
  Time:        14:36:32
  Number:      994
  Initials:    im
  Age:         
  Hand:        Right
  Gender:      Female
  Ethnicity:   Caucasian
  Lesion Site: None
  Lesion Side: None
  Pool:        Paid
  Comments:    
  From:        parserEEGimpblockwfast.exe
=========================================
994	8	sick boys read books	648031	0	1281
994	9	small mice smell cheese	648031	1281	2562
994	2	kind words warm hearts	648031	2562	3843
994	4	long flights bring sleep	648031	3843	5124
994	37	blah blah blah blah	648031	5124	6405
994	11	tall kids play ball	648031	6405	7686
994	5	cracked cups leaked tea	648031	7686	8967
994	6	bright stars shine light	648031	8967	10248
994	12	old boats need care	648031	10248	11529
994	10	brown lambs ate grass	648031	11529	12810
994	3	young girls push carts	648031	12810	14091
994	7	cute cubs drink milk	648031	14091	15372
994	1	fat cats like food	648031	15372	16653
994	37	blah blah blah blah	648031	16653	17934
994	16	flights bring deep sleep	665965	0	1281
994	14	words warm sad hearts	665965	1281	2562
994	19	cubs drink warm milk	665965	2562	3843
994	20	boys read short books	665965	3843	5124
994	22	lambs ate green grass	665965	5124	6405
994	23	kids played fast games	665965	6405	7686
994	17	cups leaked hot tea	665965	7686	8967
994	24	cars need good care	665965	8967	10248
994	18	stars shine bright light	665965	10248	11529
994	13	cats like warm food	665965	11529	12810
994	21	mice smell old cheese	665965	12810	14091
994	37	blah blah blah blah	665965	14091	15372
994	15	girls push large carts	665965	15372	16653
994	31	send them the gifts	682618	0	1281
994	27	show him the cats	682618	1281	2562
994	28	lend him the books	682618	2562	3843
994	32	bring us the toys	682618	3843	5124
994	37	blah blah blah blah	682618	5124	6405
994	36	feed me the soup	682618	6405	7686
994	29	pass her the cheese	682618	7686	8967
994	34	read them the page	682618	8967	10248
994	25	give me the milk	682618	10248	11529
994	37	blah blah blah blah	682618	11529	12810
994	26	tell me the words	682618	12810	14091
994	35	save her the seat	682618	14091	15372
994	30	sell her the car	682618	15372	16653
994	33	fetch me the milk	682618	16653	17934
994	2	kind words warm hearts	700552	0	1281
994	1	fat cats like food	700552	1281	2562
994	4	long flights bring sleep	700552	2562	3843
994	37	blah blah blah blah	700552	3843	5124
994	12	old boats need care	700552	5124	6405
994	7	cute cubs drink milk	700552	6405	7686
994	5	cracked cups leaked tea	700552	7686	8967
994	10	brown lambs ate grass	700552	8967	10248
994	8	sick boys read books	700552	10248	11529
994	6	bright stars shine light	700552	11529	12810
994	3	young girls push carts	700552	12810	14091
994	9	small mice smell cheese	700552	14091	15372
994	11	tall kids play ball	700552	15372	16653
994	16	flights bring deep sleep	717205	0	1281
994	37	blah blah blah blah	717205	1281	2562
994	14	words warm sad hearts	717205	2562	3843
994	23	kids played fast games	717205	3843	5124
994	37	blah blah blah blah	717205	5124	6405
994	20	boys read short books	717205	6405	7686
994	22	lambs ate green grass	717205	7686	8967
994	24	cars need good care	717205	8967	10248
994	17	cups leaked hot tea	717205	10248	11529
994	19	cubs drink warm milk	717205	11529	12810
994	21	mice smell old cheese	717205	12810	14091
994	13	cats like warm food	717205	14091	15372
994	15	girls push large carts	717205	15372	16653
994	18	stars shine bright light	717205	16653	17934
994	29	pass her the cheese	735139	0	1281
994	28	lend him the books	735139	1281	2562
994	25	give me the milk	735139	2562	3843
994	30	sell her the car	735139	3843	5124
994	26	tell me the words	735139	5124	6405
994	32	bring us the toys	735139	6405	7686
994	36	feed me the soup	735139	7686	8967
994	27	show him the cats	735139	8967	10248
994	31	send them the gifts	735139	10248	11529
994	33	fetch me the milk	735139	11529	12810
994	35	save her the seat	735139	12810	14091
994	34	read them the page	735139	14091	15372
994	37	blah blah blah blah	735139	15372	16653
994	5	cracked cups leaked tea	751792	0	1281
994	4	long flights bring sleep	751792	1281	2562
994	3	young girls push carts	751792	2562	3843
994	6	bright stars shine light	751792	3843	5124
994	10	brown lambs ate grass	751792	5124	6405
994	1	fat cats like food	751792	6405	7686
994	8	sick boys read books	751792	7686	8967
994	37	blah blah blah blah	751792	8967	10248
994	11	tall kids play ball	751792	10248	11529
994	7	cute cubs drink milk	751792	11529	12810
994	2	kind words warm hearts	751792	12810	14091
